"Professor 0","Course 2500"
"Professor 0","Course 2500"
"Professor 0","Course 2500"
"Professor 0","Course 2500"
"Professor 1","Course 2500"
"Professor 1","Course 2500"
"Professor 1","Course 2500"
"Professor 1","Course 2500"
"Professor 2","Course 2500"
"Professor 2","Course 2500"
"Professor 2","Course 2500"
"Professor 2","Course 2500"
"Professor 2","Course 2500"
"Professor 2","Course 2500"
"Professor 3","Course 2500"
"Professor 3","Course 2500"
"Professor 3","Course 2500"
"Professor 4","Course 2500"
"Professor 4","Course 2500"
"Professor 4","Course 2500"
"Professor 4","Course 2500"
"Professor 4","Course 2500"
"Professor 5","Course 2500"
"Professor 5","Course 2500"
"Professor 5","Course 2500"
"Professor 5","Course 2500"
"Professor 6","Course 2500"
"Professor 6","Course 2500"
"Professor 6","Course 2500"
"Professor 7","Course 2500"
"Professor 7","Course 2500"
"Professor 7","Course 2500"
"Professor 7","Course 2500"
"Professor 7","Course 2500"
"Professor 8","Course 2500"
"Professor 8","Course 2500"
"Professor 8","Course 2500"
"Professor 8","Course 2500"
"Professor 8","Course 2500"
"Professor 8","Course 2500"
"Professor 9","Course 2500"
"Professor 9","Course 2500"
"Professor 9","Course 2500"
"Professor 9","Course 2500"
"Professor 9","Course 2500"
"Professor 10","Course 2500"
"Professor 10","Course 2500"
"Professor 10","Course 2500"
"Professor 10","Course 2500"
"Professor 10","Course 2500"
"Professor 11","Course 2500"
"Professor 11","Course 2500"
"Professor 11","Course 2500"
"Professor 11","Course 2500"
"Professor 12","Course 2500"
"Professor 12","Course 2500"
"Professor 12","Course 2500"
"Professor 12","Course 2500"
"Professor 12","Course 2500"
"Professor 12","Course 2500"
"Professor 13","Course 2500"
"Professor 13","Course 2500"
"Professor 13","Course 2500"
"Professor 14","Course 2500"
"Professor 14","Course 2500"
"Professor 14","Course 2500"
"Professor 14","Course 2500"
"Professor 15","Course 2500"
"Professor 15","Course 2500"
"Professor 15","Course 2500"
"Professor 16","Course 2500"
"Professor 16","Course 2500"
"Professor 16","Course 2500"
"Professor 16","Course 2500"
"Professor 16","Course 2500"
"Professor 16","Course 2500"
"Professor 17","Course 2500"
"Professor 17","Course 2500"
"Professor 17","Course 2500"
"Professor 17","Course 2500"
"Professor 17","Course 2500"
"Professor 17","Course 2500"
"Professor 18","Course 2500"
"Professor 18","Course 2500"
"Professor 18","Course 2500"
"Professor 18","Course 2500"
"Professor 18","Course 2500"
"Professor 18","Course 2500"
"Professor 19","Course 2500"
"Professor 19","Course 2500"
"Professor 19","Course 2500"
"Professor 20","Course 2500"
"Professor 20","Course 2500"
"Professor 20","Course 2500"
"Professor 20","Course 2500"
"Professor 20","Course 2500"
"Professor 21","Course 2500"
"Professor 21","Course 2500"
"Professor 21","Course 2500"
"Professor 21","Course 2500"
"Professor 21","Course 2500"
"Professor 21","Course 2500"
"Professor 22","Course 2500"
"Professor 22","Course 2500"
"Professor 22","Course 2500"
"Professor 22","Course 2500"
"Professor 23","Course 2500"
"Professor 23","Course 2500"
"Professor 23","Course 2500"
"Professor 24","Course 2500"
"Professor 24","Course 2500"
"Professor 24","Course 2500"
"Professor 24","Course 2500"
"Professor 24","Course 2500"
"Professor 25","Course 2500"
"Professor 25","Course 2500"
"Professor 25","Course 2500"
"Professor 26","Course 2500"
"Professor 26","Course 2500"
"Professor 26","Course 2500"
"Professor 27","Course 2500"
"Professor 27","Course 2500"
"Professor 27","Course 2500"
"Professor 27","Course 2500"
"Professor 28","Course 2500"
"Professor 28","Course 2500"
"Professor 28","Course 2500"
"Professor 28","Course 2500"
"Professor 29","Course 2500"
"Professor 29","Course 2500"
"Professor 29","Course 2500"
"Professor 29","Course 2500"
"Professor 29","Course 2500"
"Professor 30","Course 2500"
"Professor 30","Course 2500"
"Professor 30","Course 2500"
"Professor 30","Course 2500"
"Professor 30","Course 2500"
"Professor 31","Course 2500"
"Professor 31","Course 2500"
"Professor 31","Course 2500"
"Professor 31","Course 2500"
"Professor 31","Course 2500"
"Professor 31","Course 2500"
"Professor 32","Course 2500"
"Professor 32","Course 2500"
"Professor 32","Course 2500"
"Professor 32","Course 2500"
"Professor 33","Course 2500"
"Professor 33","Course 2500"
"Professor 33","Course 2500"
"Professor 33","Course 2500"
"Professor 34","Course 2500"
"Professor 34","Course 2500"
"Professor 34","Course 2500"
"Professor 34","Course 2500"
"Professor 35","Course 2500"
"Professor 35","Course 2500"
"Professor 35","Course 2500"
"Professor 35","Course 2500"
"Professor 36","Course 2500"
"Professor 36","Course 2500"
"Professor 36","Course 2500"
"Professor 36","Course 2500"
"Professor 37","Course 2500"
"Professor 37","Course 2500"
"Professor 37","Course 2500"
"Professor 37","Course 2500"
"Professor 38","Course 2500"
"Professor 38","Course 2500"
"Professor 38","Course 2500"
"Professor 38","Course 2500"
"Professor 38","Course 2500"
"Professor 39","Course 2500"
"Professor 39","Course 2500"
"Professor 39","Course 2500"
"Professor 39","Course 2500"
"Professor 39","Course 2500"
"Professor 40","Course 2500"
"Professor 40","Course 2500"
"Professor 40","Course 2500"
"Professor 40","Course 2500"
"Professor 40","Course 2500"
"Professor 41","Course 2500"
"Professor 41","Course 2500"
"Professor 41","Course 2500"
"Professor 41","Course 2500"
"Professor 42","Course 2500"
"Professor 42","Course 2500"
"Professor 42","Course 2500"
"Professor 42","Course 2500"
"Professor 42","Course 2500"
"Professor 43","Course 2500"
"Professor 43","Course 2500"
"Professor 43","Course 2500"
"Professor 43","Course 2500"
"Professor 43","Course 2500"
"Professor 44","Course 2500"
"Professor 44","Course 2500"
"Professor 44","Course 2500"
"Professor 44","Course 2500"
"Professor 44","Course 2500"
"Professor 45","Course 2500"
"Professor 45","Course 2500"
"Professor 45","Course 2500"
"Professor 46","Course 2500"
"Professor 46","Course 2500"
"Professor 46","Course 2500"
"Professor 46","Course 2500"
"Professor 46","Course 2500"
"Professor 46","Course 2500"
"Professor 47","Course 2500"
"Professor 47","Course 2500"
"Professor 47","Course 2500"
"Professor 47","Course 2500"
"Professor 47","Course 2500"
"Professor 48","Course 2500"
"Professor 48","Course 2500"
"Professor 48","Course 2500"
"Professor 48","Course 2500"
"Professor 48","Course 2500"
"Professor 49","Course 2500"
"Professor 49","Course 2500"
"Professor 49","Course 2500"
"Professor 49","Course 2500"
"Professor 49","Course 2500"
"Professor 50","Course 2500"
"Professor 50","Course 2500"
"Professor 50","Course 2500"
"Professor 50","Course 2500"
"Professor 50","Course 2500"
"Professor 51","Course 2500"
"Professor 51","Course 2500"
"Professor 51","Course 2500"
"Professor 51","Course 2500"
"Professor 52","Course 2500"
"Professor 52","Course 2500"
"Professor 52","Course 2500"
"Professor 52","Course 2500"
"Professor 52","Course 2500"
"Professor 52","Course 2500"
"Professor 53","Course 2500"
"Professor 53","Course 2500"
"Professor 53","Course 2500"
"Professor 53","Course 2500"
"Professor 54","Course 2500"
"Professor 54","Course 2500"
"Professor 54","Course 2500"
"Professor 54","Course 2500"
"Professor 55","Course 2500"
"Professor 55","Course 2500"
"Professor 55","Course 2500"
"Professor 55","Course 2500"
"Professor 55","Course 2500"
"Professor 55","Course 2500"
"Professor 56","Course 2500"
"Professor 56","Course 2500"
"Professor 56","Course 2500"
"Professor 56","Course 2500"
"Professor 57","Course 2500"
"Professor 57","Course 2500"
"Professor 57","Course 2500"
"Professor 57","Course 2500"
"Professor 58","Course 2500"
"Professor 58","Course 2500"
"Professor 58","Course 2500"
"Professor 58","Course 2500"
"Professor 59","Course 2500"
"Professor 59","Course 2500"
"Professor 59","Course 2500"
"Professor 59","Course 2500"
"Professor 59","Course 2500"
"Professor 59","Course 2500"
"Professor 60","Course 2500"
"Professor 60","Course 2500"
"Professor 60","Course 2500"
"Professor 60","Course 2500"
"Professor 60","Course 2500"
"Professor 60","Course 2500"
"Professor 61","Course 2500"
"Professor 61","Course 2500"
"Professor 61","Course 2500"
"Professor 62","Course 2500"
"Professor 62","Course 2500"
"Professor 62","Course 2500"
"Professor 62","Course 2500"
"Professor 62","Course 2500"
"Professor 62","Course 2500"
"Professor 63","Course 2500"
"Professor 63","Course 2500"
"Professor 63","Course 2500"
"Professor 63","Course 2500"
"Professor 63","Course 2500"
"Professor 64","Course 2500"
"Professor 64","Course 2500"
"Professor 64","Course 2500"
"Professor 64","Course 2500"
"Professor 64","Course 2500"
"Professor 64","Course 2500"
"Professor 65","Course 2500"
"Professor 65","Course 2500"
"Professor 65","Course 2500"
"Professor 65","Course 2500"
"Professor 65","Course 2500"
"Professor 65","Course 2500"
"Professor 66","Course 2500"
"Professor 66","Course 2500"
"Professor 66","Course 2500"
"Professor 66","Course 2500"
"Professor 66","Course 2500"
"Professor 67","Course 2500"
"Professor 67","Course 2500"
"Professor 67","Course 2500"
"Professor 67","Course 2500"
"Professor 68","Course 2500"
"Professor 68","Course 2500"
"Professor 68","Course 2500"
"Professor 69","Course 2500"
"Professor 69","Course 2500"
"Professor 69","Course 2500"
"Professor 69","Course 2500"
"Professor 69","Course 2500"
"Professor 69","Course 2500"
"Professor 70","Course 2500"
"Professor 70","Course 2500"
"Professor 70","Course 2500"
"Professor 70","Course 2500"
"Professor 71","Course 2500"
"Professor 71","Course 2500"
"Professor 71","Course 2500"
"Professor 71","Course 2500"
"Professor 72","Course 2500"
"Professor 72","Course 2500"
"Professor 72","Course 2500"
"Professor 72","Course 2500"
"Professor 72","Course 2500"
"Professor 72","Course 2500"
"Professor 73","Course 2500"
"Professor 73","Course 2500"
"Professor 73","Course 2500"
"Professor 74","Course 2500"
"Professor 74","Course 2500"
"Professor 74","Course 2500"
"Professor 74","Course 2500"
"Professor 74","Course 2500"
"Professor 74","Course 2500"
"Professor 75","Course 2500"
"Professor 75","Course 2500"
"Professor 75","Course 2500"
"Professor 75","Course 2500"
"Professor 76","Course 2500"
"Professor 76","Course 2500"
"Professor 76","Course 2500"
"Professor 76","Course 2500"
"Professor 77","Course 2500"
"Professor 77","Course 2500"
"Professor 77","Course 2500"
"Professor 77","Course 2500"
"Professor 77","Course 2500"
"Professor 78","Course 2500"
"Professor 78","Course 2500"
"Professor 78","Course 2500"
"Professor 78","Course 2500"
"Professor 78","Course 2500"
"Professor 78","Course 2500"
"Professor 79","Course 2500"
"Professor 79","Course 2500"
"Professor 79","Course 2500"
"Professor 79","Course 2500"
"Professor 79","Course 2500"
"Professor 80","Course 2500"
"Professor 80","Course 2500"
"Professor 80","Course 2500"
"Professor 80","Course 2500"
"Professor 80","Course 2500"
"Professor 80","Course 2500"
"Professor 81","Course 2500"
"Professor 81","Course 2500"
"Professor 81","Course 2500"
"Professor 81","Course 2500"
"Professor 81","Course 2500"
"Professor 82","Course 2500"
"Professor 82","Course 2500"
"Professor 82","Course 2500"
"Professor 82","Course 2500"
"Professor 83","Course 2500"
"Professor 83","Course 2500"
"Professor 83","Course 2500"
"Professor 83","Course 2500"
"Professor 84","Course 2500"
"Professor 84","Course 2500"
"Professor 84","Course 2500"
"Professor 84","Course 2500"
"Professor 85","Course 2500"
"Professor 85","Course 2500"
"Professor 85","Course 2500"
"Professor 85","Course 2500"
"Professor 85","Course 2500"
"Professor 85","Course 2500"
"Professor 86","Course 2500"
"Professor 86","Course 2500"
"Professor 86","Course 2500"
"Professor 86","Course 2500"
"Professor 86","Course 2500"
"Professor 86","Course 2500"
"Professor 87","Course 2500"
"Professor 87","Course 2500"
"Professor 87","Course 2500"
"Professor 87","Course 2500"
"Professor 88","Course 2500"
"Professor 88","Course 2500"
"Professor 88","Course 2500"
"Professor 88","Course 2500"
"Professor 88","Course 2500"
"Professor 89","Course 2500"
"Professor 89","Course 2500"
"Professor 89","Course 2500"
"Professor 89","Course 2500"
"Professor 89","Course 2500"
"Professor 89","Course 2500"
"Professor 90","Course 2500"
"Professor 90","Course 2500"
"Professor 90","Course 2500"
"Professor 91","Course 2500"
"Professor 91","Course 2500"
"Professor 91","Course 2500"
"Professor 92","Course 2500"
"Professor 92","Course 2500"
"Professor 92","Course 2500"
"Professor 93","Course 2500"
"Professor 93","Course 2500"
"Professor 93","Course 2500"
"Professor 93","Course 2500"
"Professor 93","Course 2500"
"Professor 93","Course 2500"
"Professor 94","Course 2500"
"Professor 94","Course 2500"
"Professor 94","Course 2500"
"Professor 94","Course 2500"
"Professor 94","Course 2500"
"Professor 95","Course 2500"
"Professor 95","Course 2500"
"Professor 95","Course 2500"
"Professor 95","Course 2500"
"Professor 95","Course 2500"
"Professor 95","Course 2500"
"Professor 96","Course 2500"
"Professor 96","Course 2500"
"Professor 96","Course 2500"
"Professor 96","Course 2500"
"Professor 96","Course 2500"
"Professor 96","Course 2500"
"Professor 97","Course 2500"
"Professor 97","Course 2500"
"Professor 97","Course 2500"
"Professor 98","Course 2500"
"Professor 98","Course 2500"
"Professor 98","Course 2500"
"Professor 98","Course 2500"
"Professor 99","Course 2500"
"Professor 99","Course 2500"
"Professor 99","Course 2500"
"Professor 99","Course 2500"
"Professor 100","Course 2500"
"Professor 100","Course 2500"
"Professor 100","Course 2500"
"Professor 100","Course 2500"
"Professor 100","Course 2500"
"Professor 100","Course 2500"
"Professor 101","Course 2500"
"Professor 101","Course 2500"
"Professor 101","Course 2500"
"Professor 102","Course 2500"
"Professor 102","Course 2500"
"Professor 102","Course 2500"
"Professor 102","Course 2500"
"Professor 102","Course 2500"
"Professor 102","Course 2500"
"Professor 103","Course 2500"
"Professor 103","Course 2500"
"Professor 103","Course 2500"
"Professor 103","Course 2500"
"Professor 103","Course 2500"
"Professor 104","Course 2500"
"Professor 104","Course 2500"
"Professor 104","Course 2500"
"Professor 104","Course 2500"
"Professor 104","Course 2500"
"Professor 105","Course 2500"
"Professor 105","Course 2500"
"Professor 105","Course 2500"
"Professor 105","Course 2500"
"Professor 105","Course 2500"
"Professor 106","Course 2500"
"Professor 106","Course 2500"
"Professor 106","Course 2500"
"Professor 106","Course 2500"
"Professor 106","Course 2500"
"Professor 107","Course 2500"
"Professor 107","Course 2500"
"Professor 107","Course 2500"
"Professor 107","Course 2500"
"Professor 107","Course 2500"
"Professor 108","Course 2500"
"Professor 108","Course 2500"
"Professor 108","Course 2500"
"Professor 109","Course 2500"
"Professor 109","Course 2500"
"Professor 109","Course 2500"
"Professor 109","Course 2500"
"Professor 110","Course 2500"
"Professor 110","Course 2500"
"Professor 110","Course 2500"
"Professor 110","Course 2500"
"Professor 111","Course 2500"
"Professor 111","Course 2500"
"Professor 111","Course 2500"
"Professor 112","Course 2500"
"Professor 112","Course 2500"
"Professor 112","Course 2500"
"Professor 113","Course 2500"
"Professor 113","Course 2500"
"Professor 113","Course 2500"
"Professor 113","Course 2500"
"Professor 113","Course 2500"
"Professor 113","Course 2500"
"Professor 114","Course 2500"
"Professor 114","Course 2500"
"Professor 114","Course 2500"
"Professor 114","Course 2500"
"Professor 114","Course 2500"
"Professor 114","Course 2500"
"Professor 115","Course 2500"
"Professor 115","Course 2500"
"Professor 115","Course 2500"
"Professor 116","Course 2500"
"Professor 116","Course 2500"
"Professor 116","Course 2500"
"Professor 116","Course 2500"
"Professor 116","Course 2500"
"Professor 116","Course 2500"
"Professor 117","Course 2500"
"Professor 117","Course 2500"
"Professor 117","Course 2500"
"Professor 117","Course 2500"
"Professor 118","Course 2500"
"Professor 118","Course 2500"
"Professor 118","Course 2500"
"Professor 118","Course 2500"
"Professor 118","Course 2500"
"Professor 118","Course 2500"
"Professor 119","Course 2500"
"Professor 119","Course 2500"
"Professor 119","Course 2500"
"Professor 119","Course 2500"
"Professor 120","Course 2500"
"Professor 120","Course 2500"
"Professor 120","Course 2500"
"Professor 120","Course 2500"
"Professor 121","Course 2500"
"Professor 121","Course 2500"
"Professor 121","Course 2500"
"Professor 121","Course 2500"
"Professor 121","Course 2500"
"Professor 122","Course 2500"
"Professor 122","Course 2500"
"Professor 122","Course 2500"
"Professor 122","Course 2500"
"Professor 122","Course 2500"
"Professor 123","Course 2500"
"Professor 123","Course 2500"
"Professor 123","Course 2500"
"Professor 123","Course 2500"
"Professor 123","Course 2500"
"Professor 123","Course 2500"
"Professor 124","Course 2500"
"Professor 124","Course 2500"
"Professor 124","Course 2500"
"Professor 124","Course 2500"
"Professor 125","Course 2500"
"Professor 125","Course 2500"
"Professor 125","Course 2500"
"Professor 125","Course 2500"
"Professor 125","Course 2500"
"Professor 126","Course 2500"
"Professor 126","Course 2500"
"Professor 126","Course 2500"
"Professor 126","Course 2500"
"Professor 126","Course 2500"
"Professor 126","Course 2500"
"Professor 127","Course 2500"
"Professor 127","Course 2500"
"Professor 127","Course 2500"
"Professor 128","Course 2500"
"Professor 128","Course 2500"
"Professor 128","Course 2500"
"Professor 128","Course 2500"
"Professor 128","Course 2500"
"Professor 128","Course 2500"
"Professor 129","Course 2500"
"Professor 129","Course 2500"
"Professor 129","Course 2500"
"Professor 129","Course 2500"
"Professor 129","Course 2500"
"Professor 129","Course 2500"
"Professor 130","Course 2500"
"Professor 130","Course 2500"
"Professor 130","Course 2500"
"Professor 130","Course 2500"
"Professor 130","Course 2500"
"Professor 130","Course 2500"
"Professor 131","Course 2500"
"Professor 131","Course 2500"
"Professor 131","Course 2500"
"Professor 131","Course 2500"
"Professor 131","Course 2500"
"Professor 131","Course 2500"
"Professor 132","Course 2500"
"Professor 132","Course 2500"
"Professor 132","Course 2500"
"Professor 133","Course 2500"
"Professor 133","Course 2500"
"Professor 133","Course 2500"
"Professor 134","Course 2500"
"Professor 134","Course 2500"
